species,dex,family,base_aspects,source_resolver,texture,base_texture,alpha_iou,status,reason
voltorb,100,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,mythicalcobbled:textures/pokemon/0100_voltorb/voltorb_gilded.png,cobblemon:textures/pokemon/0100_voltorb/voltorb.png,1.000000,accepted,strict_native_uv_match
voltorb,100,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,mythicalcobbled:textures/pokemon/0100_voltorb/voltorb_shiny_gilded.png,cobblemon:textures/pokemon/0100_voltorb/voltorb_shiny.png,1.000000,accepted,strict_native_uv_match
voltorb,100,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,,,,rejected,effect_only_or_no_texture
voltorb,100,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,,,,rejected,effect_only_or_no_texture
voltorb,100,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,,,,rejected,effect_only_or_no_texture
voltorb,100,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,,,,rejected,effect_only_or_no_texture
voltorb,100,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,,,,rejected,effect_only_or_no_texture
voltorb,100,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,,,,rejected,effect_only_or_no_texture
voltorb,100,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0100_voltorb/1_voltorb_base.json,,,,rejected,effect_only_or_no_texture
electrode,101,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,mythicalcobbled:textures/pokemon/0101_electrode/electrode_gilded.png,cobblemon:textures/pokemon/0101_electrode/electrode.png,1.000000,accepted,strict_native_uv_match
electrode,101,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,mythicalcobbled:textures/pokemon/0101_electrode/electrode_shiny_gilded.png,cobblemon:textures/pokemon/0101_electrode/electrode_shiny.png,1.000000,accepted,strict_native_uv_match
electrode,101,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,,,,rejected,effect_only_or_no_texture
electrode,101,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,,,,rejected,effect_only_or_no_texture
electrode,101,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,,,,rejected,effect_only_or_no_texture
electrode,101,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,,,,rejected,effect_only_or_no_texture
electrode,101,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,,,,rejected,effect_only_or_no_texture
electrode,101,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,,,,rejected,effect_only_or_no_texture
electrode,101,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0101_electrode/1_electrode_base.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_gilded,alolan,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,mythicalcobbled:textures/pokemon/0102_exeggcute/exeggcute_alolan_gilded.png,cobblemon:textures/pokemon/0102_exeggcute/exeggcute_alola_bias.png,1.000000,accepted,strict_native_uv_match
exeggcute,102,mythical_gilded,"alolan,shiny",assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,mythicalcobbled:textures/pokemon/0102_exeggcute/exeggcute_alolan_shiny_gilded.png,cobblemon:textures/pokemon/0102_exeggcute/exeggcute_alola_bias_shiny.png,1.000000,accepted,strict_native_uv_match
exeggcute,102,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_alolan.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_smp,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,mythicalcobbled:textures/pokemon/0102_exeggcute/exeggcute_coconut.png,cobblemon:textures/pokemon/0102_exeggcute/exeggcute.png,0.913648,rejected,alpha_layout_below_0.97
exeggcute,102,mythical_smp,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,mythicalcobbled:textures/pokemon/0102_exeggcute/exeggcute_shiny_coconut.png,cobblemon:textures/pokemon/0102_exeggcute/exeggcute_shiny.png,0.915465,rejected,alpha_layout_below_0.97
exeggcute,102,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,mythicalcobbled:textures/pokemon/0102_exeggcute/exeggcute_gilded.png,cobblemon:textures/pokemon/0102_exeggcute/exeggcute.png,1.000000,accepted,strict_native_uv_match
exeggcute,102,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,mythicalcobbled:textures/pokemon/0102_exeggcute/exeggcute_shiny_gilded.png,cobblemon:textures/pokemon/0102_exeggcute/exeggcute_shiny.png,1.000000,accepted,strict_native_uv_match
exeggcute,102,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,,,,rejected,effect_only_or_no_texture
exeggcute,102,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0102_exeggcute/2_exeggcute_base.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_gilded,alolan,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,mythicalcobbled:textures/pokemon/0103_exeggutor/exeggutor_alolan_gilded.png,cobblemon:textures/pokemon/0103_exeggutor/exeggutor_alolan.png,1.000000,accepted,strict_native_uv_match
exeggutor,103,mythical_gilded,"alolan,shiny",assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,mythicalcobbled:textures/pokemon/0103_exeggutor/exeggutor_alolan_shiny_gilded.png,cobblemon:textures/pokemon/0103_exeggutor/exeggutor_alolan_shiny.png,1.000000,accepted,strict_native_uv_match
exeggutor,103,mythical_smp_v3,alolan,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,mythicalcobbled:textures/pokemon/0103_exeggutor/exeggutor_alolan_smp_v3.png,cobblemon:textures/pokemon/0103_exeggutor/exeggutor_alolan.png,0.974013,accepted,strict_native_uv_match
exeggutor,103,mythical_smp_v3,"alolan,shiny",assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,mythicalcobbled:textures/pokemon/0103_exeggutor/exeggutor_alolan_shiny_smp_v3.png,cobblemon:textures/pokemon/0103_exeggutor/exeggutor_alolan_shiny.png,0.974013,accepted,strict_native_uv_match
exeggutor,103,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_alolan.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_smp,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,mythicalcobbled:textures/pokemon/0103_exeggutor/exeggutor_coconut.png,cobblemon:textures/pokemon/0103_exeggutor/exeggutor.png,0.986064,accepted,strict_native_uv_match
exeggutor,103,mythical_smp,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,mythicalcobbled:textures/pokemon/0103_exeggutor/exeggutor_shiny_coconut.png,cobblemon:textures/pokemon/0103_exeggutor/exeggutor_shiny.png,0.986015,accepted,strict_native_uv_match
exeggutor,103,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,mythicalcobbled:textures/pokemon/0103_exeggutor/exeggutor_gilded.png,cobblemon:textures/pokemon/0103_exeggutor/exeggutor.png,1.000000,accepted,strict_native_uv_match
exeggutor,103,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,mythicalcobbled:textures/pokemon/0103_exeggutor/exeggutor_shiny_gilded.png,cobblemon:textures/pokemon/0103_exeggutor/exeggutor_shiny.png,1.000000,accepted,strict_native_uv_match
exeggutor,103,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,,,,rejected,effect_only_or_no_texture
exeggutor,103,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0103_exeggutor/2_exeggutor_base.json,,,,rejected,effect_only_or_no_texture
cubone,104,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,mythicalcobbled:textures/pokemon/0104_cubone/cubone_gilded.png,cobblemon:textures/pokemon/0104_cubone/cubone.png,0.890625,rejected,alpha_layout_below_0.97
cubone,104,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,mythicalcobbled:textures/pokemon/0104_cubone/cubone_shiny_gilded.png,cobblemon:textures/pokemon/0104_cubone/cubone_shiny.png,0.890625,rejected,alpha_layout_below_0.97
cubone,104,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,,,,rejected,effect_only_or_no_texture
cubone,104,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,,,,rejected,effect_only_or_no_texture
cubone,104,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,,,,rejected,effect_only_or_no_texture
cubone,104,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,,,,rejected,effect_only_or_no_texture
cubone,104,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,,,,rejected,effect_only_or_no_texture
cubone,104,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,,,,rejected,effect_only_or_no_texture
cubone,104,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0104_cubone/1_cubone_base.json,,,,rejected,effect_only_or_no_texture
marowak,105,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,mythicalcobbled:textures/pokemon/0105_marowak/marowak_gilded.png,cobblemon:textures/pokemon/0105_marowak/marowak.png,1.000000,accepted,strict_native_uv_match
marowak,105,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,mythicalcobbled:textures/pokemon/0105_marowak/marowak_shiny_gilded.png,cobblemon:textures/pokemon/0105_marowak/marowak_shiny.png,1.000000,accepted,strict_native_uv_match
marowak,105,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,,,,rejected,effect_only_or_no_texture
marowak,105,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,,,,rejected,effect_only_or_no_texture
marowak,105,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,,,,rejected,effect_only_or_no_texture
marowak,105,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,,,,rejected,effect_only_or_no_texture
marowak,105,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,,,,rejected,effect_only_or_no_texture
marowak,105,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,,,,rejected,effect_only_or_no_texture
marowak,105,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0105_marowak/1_marowak_base.json,,,,rejected,effect_only_or_no_texture
hitmonlee,106,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,mythicalcobbled:textures/pokemon/0106_hitmonlee/hitmonlee_gilded.png,cobblemon:textures/pokemon/0106_hitmonlee/hitmonlee.png,1.000000,accepted,strict_native_uv_match
hitmonlee,106,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,mythicalcobbled:textures/pokemon/0106_hitmonlee/hitmonlee_shiny_gilded.png,cobblemon:textures/pokemon/0106_hitmonlee/hitmonlee_shiny.png,1.000000,accepted,strict_native_uv_match
hitmonlee,106,mythical_smp_v2,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,mythicalcobbled:textures/pokemon/0106_hitmonlee/hitmonlee_smp_v2.png,cobblemon:textures/pokemon/0106_hitmonlee/hitmonlee.png,0.943147,rejected,alpha_layout_below_0.97
hitmonlee,106,mythical_smp_v2,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,mythicalcobbled:textures/pokemon/0106_hitmonlee/hitmonlee_shiny_smp_v2.png,cobblemon:textures/pokemon/0106_hitmonlee/hitmonlee_shiny.png,0.943147,rejected,alpha_layout_below_0.97
hitmonlee,106,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,,,,rejected,effect_only_or_no_texture
hitmonlee,106,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,,,,rejected,effect_only_or_no_texture
hitmonlee,106,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,,,,rejected,effect_only_or_no_texture
hitmonlee,106,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,,,,rejected,effect_only_or_no_texture
hitmonlee,106,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,,,,rejected,effect_only_or_no_texture
hitmonlee,106,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,,,,rejected,effect_only_or_no_texture
hitmonlee,106,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0106_hitmonlee/1_hitmonlee_base.json,,,,rejected,effect_only_or_no_texture
hitmonchan,107,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,mythicalcobbled:textures/pokemon/0107_hitmonchan/hitmonchan_gilded.png,cobblemon:textures/pokemon/0107_hitmonchan/hitmonchan.png,1.000000,accepted,strict_native_uv_match
hitmonchan,107,mythical_gilded,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,mythicalcobbled:textures/pokemon/0107_hitmonchan/hitmonchan_shiny_gilded.png,cobblemon:textures/pokemon/0107_hitmonchan/hitmonchan_shiny.png,1.000000,accepted,strict_native_uv_match
hitmonchan,107,mythical_smp_v2,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,mythicalcobbled:textures/pokemon/0107_hitmonchan/hitmonchan_smp_v2.png,cobblemon:textures/pokemon/0107_hitmonchan/hitmonchan.png,0.766154,rejected,alpha_layout_below_0.97
hitmonchan,107,mythical_smp_v2,shiny,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,mythicalcobbled:textures/pokemon/0107_hitmonchan/hitmonchan_shiny_smp_v2.png,cobblemon:textures/pokemon/0107_hitmonchan/hitmonchan_shiny.png,0.766154,rejected,alpha_layout_below_0.97
hitmonchan,107,mythical_firework,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,,,,rejected,effect_only_or_no_texture
hitmonchan,107,mythical_galaxy,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,,,,rejected,effect_only_or_no_texture
hitmonchan,107,mythical_glitch,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,,,,rejected,effect_only_or_no_texture
hitmonchan,107,mythical_holographic,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,,,,rejected,effect_only_or_no_texture
hitmonchan,107,mythical_magma,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,,,,rejected,effect_only_or_no_texture
hitmonchan,107,mythical_matrix,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,,,,rejected,effect_only_or_no_texture
hitmonchan,107,mythical_radiant,,assets/cobblemon/bedrock/pokemon/resolvers/0107_hitmonchan/1_hitmonchan_base.json,,,,rejected,effect_only_or_no_texture
lickitung,108,mythical_gilded,,assets/cobblemon/bedrock/pokemon/resolvers/0108_lickitung/1_lickitung_base.json,mythicalcobbled:textures/pokemon/0108_lickitung/lickitung_gilded.png,cobblemon:textures/pokemon/0108_lickitung/lickitung.png,1.000000,accepted,strict_native_uv_match
